"code_rome","code_compo_bloc","libelle_type_texte","position_phrase","libelle_texte"
"K2501","3","definition","1","Accueille et renseigne les publics, visiteurs, usagers de lieux (immeubles, établissements, locaux, ...) et surveille les accès, abords et fréquentations selon des impératifs de sécurité, tranquillité, propreté, ..."
"K2501","3","definition","2","Peut effectuer l''entretien et la maintenance des lieux et abords."
"K2501","3","definition","3","Peut coordonner des équipes d''agents d''entretien/techniques."
"K2501","4","acces_metier","1","Ce métier est accessible sans diplôme ni expérience professionnelle."
"K2501","4","acces_metier","2","Un CAP en gestion, surveillance et gardiennage d''immeubles en facilite l''accès."
"K2502","3","definition","1","Supervise et contrôle les prestations et mesures de prévention et de sécurité (humaine, électronique, technologique) dans l''objectif de prévenir des risques, sécuriser des sites et protéger des biens et des personnes selon la législation et les réglementations en matière de sécurité."
"K2502","3","definition","2","Peut réaliser des enquêtes privées pour des particuliers ou des sociétés."
"K2502","3","definition","3","Peut encadrer une équipe ou un service."
"K2502","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau Bac professionnel à Bac+2 (BTS, DUT, ...) dans le secteur de la sécurité."
"K2502","4","acces_metier","2","Il est également accessible avec une expérience professionnelle dans les secteurs de la sécurité et de la défense sans diplôme particulier."
"K2502","4","acces_metier","3","Un niveau Bac+3 (licence professionnelle, titre professionnel) est requis pour les agents de recherches privées."
"K2502","4","acces_metier","4","Une ou plusieurs habilitations (Service de Sécurité Incendie et d''Assistance à Personnes -SSIAP 3-, ...) peu(vent)t être requise(s)."
"K2502","4","acces_metier","5","Un casier judiciaire exempt de toute mention contradictoire et une carte professionnelle valable 5 ans (ou un agrément pour les directeurs d''enquêtes privées), délivrée par le CNAPS (Conseil National des Activités Privées de Sécurité) sont obligatoires. Le port d''arme est soumis à autorisation préfectorale."
"K2503","3","definition","1","Surveille, protège des lieux et des biens et prévient les actes de malveillance, les troubles à la tranquillité de lieux et de personnes selon les réglementations de la sécurité."
"K2503","3","definition","2","Peut encadrer une équipe."
"K2503","4","acces_metier","1","Ce métier est accessible avec un diplôme de niveau CAP/BEP à Bac (général, professionnel, ...)."
"K2503","4","acces_metier","2","Il est également accessible avec une expérience professionnelle dans le secteur de la sécurité et de la défense sans diplôme particulier."
"K2503","4","acces_metier","3","Une ou plusieurs habilitation(s) (Service de Sécurité Incendie et d''Assistance à Personnes -SSIAP 1-, ...) peu(ven)t être requise(s)."
"K2503","4","acces_metier","4","Un casier judiciaire exempt de toute mention contradictoire et une carte professionnelle valable 5 ans, délivrée par le CNAPS (Conseil National des Activités Privées de Sécurité) sont obligatoires. Le port d''arme est soumis à autorisation préfectorale."
"K2601","3","definition","1","Prend en charge le corps de défunts et réalise les opérations techniques funéraires d''admission, de transfert, d''habillage, de toilette, de mise en bière, d''inhumation ou de crémation de défunts selon des protocoles, cultes, rites funéraires et la réglementation de santé publique et des collectivités territoriales."
"K2601","3","definition","2","Peut véhiculer des défunts et leurs familles."
"K2601","3","definition","3","Peut coordonner une équipe."
"K2601","4","acces_metier","1","Ce métier est accessible avec une expérience professionnelle dans le secteur sans diplôme particulier."
"K2601","4","acces_metier","2","Un diplôme de niveau CAP/BEP peut en faciliter l''accès."
"K2601","4","acces_metier","3","Une formation à la conduite de four de crémation est requise pour l''emploi d''opérateur de crémation."
"K2601","4","acces_metier","4","Un Certificat d''Aptitude à la Conduite en Sécurité -CACES- conditionné par une aptitude médicale à renouveler périodiquement peut être requis."
"K2601","4","acces_metier","5","Les permis B ainsi que C et C1 (précédemment C) pour la conduite d''engins de terrassement et D, D1 (précédemment D) pour la conduite de véhicule funéraire peuvent être requis."
"K2601","4","acces_metier","6","Des vaccinations spécifiques (Hépatite B, DTPolio, ...) peuvent être requises."
"K2601","4","acces_metier","7","Un casier judiciaire exempt de toute mention contradictoire est obligatoire."
"K2602","3","definition","1","Supervise, organise les obsèques et les cérémonies funéraires de défunts selon les souhaits de la famille, les protocoles, les cultes, les rites funéraires et la réglementation de santé publique et des collectivités territoriales."
"K2602","3","definition","2","Effectue la vente de produits et de services funéraires."
"K2602","3","definition","3","Peut coordonner une équipe ou diriger une structure."
"K2602","4","acces_metier","1","Ce métier est accessible avec un CAP/BEP complété par une formation dans le secteur du funéraire."
"K2602","4","acces_metier","2","Un diplôme de niveau Bac ou Bac+2 (BTS, L2, ...) en commerce, gestion, ... peut être demandé pour les postes de responsable."
"K2602","4","acces_metier","3","Un casier judiciaire exempt de toute mention contradictoire est obligatoire."
"K2603","3","definition","1","Réalise l''ensemble des soins de conservation, de présentation et d''habillage du défunt selon les souhaits de la famille, les protocoles funéraires et la réglementation de santé publique et des collectivités territoriales."
"K2603","4","acces_metier","1","Ce métier est accessible avec le diplôme national de thanatopracteur."
"K2603","4","acces_metier","2","Des vaccinations spécifiques (DTPolio, hépatite B, ...) sont obligatoires."
"K2603","4","acces_metier","3","Un casier judiciaire exempt de toute mention contradictoire est exigé."
"L1101","3","definition","1","Conçoit et anime des soirées (mariages, anniversaires, bals, ...) pour des particuliers, dans des discothèques, ... selon une commande (moyens matériels, coûts, ...)."
"L1101","3","definition","2","Peut créer des morceaux de musique, des sons."
"L1101","4","acces_metier","1","Ce métier est accessible avec une expérience professionnelle dans le secteur de l''animation musicale sans diplôme particulier."
"L1101","4","acces_metier","2","Il est également accessible avec un titre homologué d''Animateur Musical et Scénique -AMS-."
"L1101","4","acces_metier","3","Les recrutements peuvent être ouverts sur contrats de travail saisonniers, à durée déterminée ou sur vacation."
"L1101","4","acces_metier","4","Le permis B peut être requis."
"L1102","3","definition","1","Défile, adopte des poses ou des attitudes sur les directives d''un styliste, d''un photographe, d''un artiste, dans le cadre de défilés, de séances photos, de réalisation d''oeuvres d''art (peintures, sculptures, ...), selon la réglementation du code du travail (droit à l''image, ...), les impératifs de diffusion des collections et la planification de campagnes publicitaires ou de manifestations artistiques."
"L1102","3","definition","2","Peut exposer un détail de son corps à l''objectif ou à la caméra dans le cadre de campagnes publicitaires pour des bijoux, des cosmétiques, de la lingerie, ..."
"L1102","4","acces_metier","1","Ce métier est accessible sur des critères de mensurations, de taille ou des caractéristiques physiques spécifiques (visage, âge, ...) sans diplôme particulier."
"L1102","4","acces_metier","2","Des démarches actives (casting, book, composite, ...) sont nécessaires pour l''obtention de contrats."
"L1102","4","acces_metier","3","Les recrutements sont généralement ouverts sur contrat de travail à durée déterminée, sur contrat de mise à disposition (mannequin) ou sur vacation (modèle)."
"L1102","4","acces_metier","4","La pratique d''une langue étrangère, en particulier l''anglais, peut être requise."
"L1103","3","definition","1","Présente et anime des émissions télévisées, radiophoniques (culturelles, de divertissement, ...) ou des spectacles (cirque, danse, ...), selon la réglementation audiovisuelle et les impératifs de programmation de la chaîne, de la radio (programmation musicale, publicités, ...) ou du spectacle."
"L1103","3","definition","2","Peut concevoir un projet d''émission (littéraire, magazine santé, ...)."
"L1103","4","acces_metier","1","Ce métier est accessible avec une expérience professionnelle dans les domaines de l''animation (radio, télévision, ...) sans diplôme particulier."
"L1103","4","acces_metier","2","Un diplôme de niveau Bac+2 (L2, BTS) à Master (M1, M2, ...) en journalisme ou dans une spécialité (histoire, santé, ...) peut être demandé."
"L1103","4","acces_metier","3","Des démarches actives sont nécessaires pour l''obtention de nouveaux contrats."
